# Kp=1.2 Ki=0.05 Kd=2.0
time_s,current_alt_cm,target_alt_cm,pid_thr_ibus,pid_thr_0_255
36.798,4.6,25,1495,126
37.011,4.1,25,1504,128
37.218,4.3,25,1509,129
37.452,6.6,25,1497,126
37.64,7.8,25,1513,130
37.856,8.1,25,1513,130
38.095,7.9,25,1524,133
38.289,5.1,25,1496,126
38.558,3.9,25,1548,139
38.712,4.3,25,1514,131
38.924,4.1,25,1501,127
39.155,4.3,25,1502,128
39.379,3.7,25,1511,130
39.573,3.5,25,1507,129
39.787,3.5,25,1505,128
40.02,3.4,25,1524,133
40.232,3.4,25,1513,130
40.433,3.7,25,1506,129
40.685,3.3,25,1503,128
40.856,3.3,25,1515,131
41.105,2.9,25,1504,128
41.301,3.0,25,1512,130
41.493,6.8,25,1509,129
41.725,7.7,25,1461,117
41.938,4.6,25,1529,134
42.148,4.9,25,1494,125
42.353,4.8,25,1512,130
42.611,4.5,25,1524,133
42.791,4.1,25,1523,133
42.999,9.9,25,1497,126
43.22,15.2,25,1462,117
43.412,15.2,25,1522,133
43.647,15.2,25,1511,130
43.866,15.2,25,1509,129
44.075,15.2,25,1509,129
44.285,15.2,25,1509,129
44.496,15.2,25,1509,129
44.74,15.2,25,1509,129
44.917,15.2,25,1509,129
45.137,15.2,25,1509,129
45.358,15.2,25,1509,129
45.575,15.2,25,1509,129
45.803,15.2,25,1509,129
46.007,15.2,25,1509,129
46.229,15.2,25,1509,129
46.435,15.2,25,1509,129
46.639,15.2,25,1509,129
46.87,15.2,25,1509,129
47.079,15.2,25,1509,129
47.33,15.2,25,1509,129
47.526,15.2,25,1509,129
47.785,15.2,25,1509,129
47.97,15.2,25,1509,129
48.16,15.2,25,1509,129
48.441,15.2,25,1509,129
48.592,15.2,25,1509,129
48.811,15.2,25,1509,129
49.015,15.2,25,1509,129
49.243,15.2,25,1509,129
49.445,15.2,25,1509,129
49.668,15.2,25,1509,129
49.895,15.2,25,1509,129
50.116,15.2,25,1509,129
