# Kp=? Ki=? Kd=?
time_s,current_alt_cm,target_alt_cm,vel_cmd_cm_s,pid_thr_ibus,pid_thr_0_255
13.965,125.2,0,4.47,1398,101
14.176,123.7,0,5.41,1395,100
14.42,123.9,0,5.41,1400,102
14.616,123.8,0,4.94,1401,102
14.837,124.8,0,4.94,1390,99
15.107,123.6,0,4.94,1393,100
15.269,120.8,0,4.94,1400,102
15.533,123.6,0,4.94,1392,99
15.727,121.5,0,4.94,1394,100
15.93,124.2,0,4.94,1402,102
16.174,125.5,0,4.94,1375,95
16.377,123.8,0,4.94,1377,96
16.605,121.5,0,4.94,1383,97
16.793,125.6,0,4.94,1397,101
17.019,124.7,0,4.94,1371,94
17.24,124.3,0,4.94,1385,98
17.435,122.1,0,4.94,1375,95
17.678,123.5,0,5.41,1385,98
17.869,123.5,0,5.88,1373,95
18.108,119.6,0,5.88,1378,96
18.317,119.1,0,5.88,1390,99
18.526,124.1,0,5.88,1382,97
18.753,123.6,0,5.88,1359,91
18.969,119.6,0,6.35,1363,92
19.201,124.2,0,6.35,1397,101
19.386,125.5,0,3.53,1355,90
19.596,121.4,0,3.06,1360,91
19.846,123.5,0,3.06,1378,96
20.028,123.8,0,3.06,1365,93
20.262,122.5,0,3.06,1352,89
20.466,123.3,0,3.06,1357,91
20.68,124.1,0,3.06,1354,90
20.914,121.7,0,3.06,1356,90
21.121,119.3,0,3.06,1363,92
21.372,121.6,0,3.06,1381,97
21.56,122.5,0,3.06,1357,91
21.764,119.7,0,3.06,1348,88
21.97,120.8,0,3.06,1350,89
22.211,123.3,0,3.06,1341,86
22.439,120.4,0,3.06,1335,85
22.635,95.5,0,3.06,1352,89
22.876,89.3,0,3.06,1399,101
23.067,88.0,0,3.06,1357,91
23.286,88.0,0,3.06,1368,93
23.5,94.1,0,3.06,1369,94
23.728,98.0,0,3.06,1360,91
23.944,109.5,0,3.06,1363,92
24.136,112.9,0,3.06,1348,88
24.355,116.0,0,3.06,1346,88
24.625,122.6,0,3.06,1343,87
24.805,121.1,0,3.06,1323,82
25.012,124.5,0,3.06,1350,89
25.225,124.5,0,3.06,1323,82
25.46,122.3,0,3.06,1335,85
25.717,123.6,0,3.06,1334,85
25.881,124.1,0,3.06,1325,82
26.125,123.7,0,3.06,1328,83
26.311,123.8,0,3.06,1332,84
26.545,124.7,0,3.06,1329,83
26.745,125.1,0,3.06,1327,83
26.977,125.2,0,3.06,1324,82
27.196,125.9,0,3.06,1322,82
27.398,126.6,0,3.06,1327,83
27.655,123.8,0,3.06,1327,83
27.835,124.5,0,3.06,1341,86
28.073,124.1,0,3.06,1332,84
28.271,123.9,0,3.06,1329,83
28.5,124.3,0,3.06,1328,83
28.711,124.4,0,3.06,1322,82
28.934,124.0,0,3.06,1321,81
29.168,123.4,0,3.06,1321,81
29.376,123.0,0,3.06,1328,83
29.561,124.2,0,3.06,1346,88
29.813,123.7,0,3.06,1335,85
30.004,125.1,0,3.06,1341,86
30.214,125.2,0,3.06,1326,83
30.44,125.2,0,3.06,1329,83
30.651,120.9,0,3.06,1335,85
30.902,125.3,0,3.06,1329,83
31.097,125.2,0,3.06,1316,80
31.322,125.7,0,3.06,1324,82
31.514,123.1,0,3.06,1331,84
31.721,124.4,0,3.06,1337,85
31.964,122.6,0,3.06,1329,83
32.156,124.1,0,3.06,1322,82
32.376,122.8,0,3.06,1326,83
32.588,124.3,0,3.06,1323,82
32.804,123.6,0,3.06,1324,82
33.039,124.3,0,3.06,1342,87
33.252,123.8,0,3.06,1336,85
33.473,122.1,0,3.06,1338,86
33.67,124.7,0,3.06,1342,87
33.897,124.7,0,3.06,1327,83
34.1,125.4,0,3.06,1330,84
34.338,124.6,0,3.06,1328,83
34.57,124.6,0,3.06,1321,81
34.754,124.0,0,3.06,1325,82
35.014,121.0,0,3.06,1325,82
35.192,122.4,0,3.06,1328,83
35.411,117.8,0,3.06,1319,81
35.669,122.0,0,3.06,1333,84
35.855,126.2,0,3.06,1323,82
36.097,125.7,0,3.06,1319,81
36.295,123.7,0,3.06,1323,82
36.511,124.3,0,3.06,1326,83
36.748,122.9,0,3.06,1328,83
36.947,121.7,0,3.06,1327,83
37.176,123.9,0,3.06,1333,84
37.37,124.6,0,3.06,1323,82
37.613,123.7,0,3.06,1331,84
37.819,123.5,0,3.06,1329,83
38.03,121.8,0,3.06,1330,84
38.272,121.5,0,3.06,1336,85
38.458,124.3,0,3.06,1338,86
38.665,117.1,0,3.06,1319,81
38.881,120.8,0,3.06,1359,91
39.113,122.2,0,3.06,1319,81
39.351,120.5,0,3.06,1339,86
39.544,122.9,0,3.06,1346,88
39.758,122.4,0,3.06,1328,83
39.992,124.5,0,3.06,1333,84
40.212,123.8,0,3.06,1327,83
40.425,125.3,0,3.06,1332,84
40.631,123.3,0,3.06,1321,81
40.888,123.5,0,3.06,1325,82
41.071,123.3,0,3.06,1326,83
41.281,124.9,0,3.06,1333,84
41.523,121.8,0,3.06,1316,80
41.711,125.0,0,3.06,1337,85
41.941,121.9,0,3.06,1324,82
42.147,122.0,0,3.06,1354,90
42.355,123.3,0,3.06,1332,84
42.592,124.2,0,3.06,1321,81
42.801,122.8,0,3.06,1317,80
43.023,124.0,0,3.06,1330,84
43.241,124.6,0,3.06,1321,81
43.477,122.8,0,3.06,1335,85
43.685,122.1,0,3.06,1347,88
43.885,123.1,0,3.06,1338,86
44.108,122.7,0,3.06,1325,82
44.311,119.5,0,3.06,1326,83
44.536,123.7,0,3.06,1341,86
44.73,122.4,0,3.06,1319,81
44.956,123.6,0,3.06,1328,83
45.207,122.2,0,3.06,1329,83
45.376,119.0,0,3.06,1339,86
45.631,122.6,0,3.06,1363,92
45.806,121.0,0,3.06,1323,82
46.032,123.4,0,3.06,1332,84
46.253,121.7,0,3.06,1320,81
46.468,122.1,0,3.06,1327,83
46.696,121.4,0,3.06,1330,84
46.912,121.0,0,3.06,1331,84
47.15,122.0,0,3.06,1339,86
47.33,121.6,0,3.06,1327,83
47.552,121.3,0,3.06,1340,86
47.771,120.2,0,3.06,1333,84
47.973,100.2,0,3.06,1336,85
48.214,45.5,0,3.06,1377,96
48.445,59.1,0,3.06,1503,128
48.627,67.6,0,3.06,1439,111
48.845,54.8,0,3.06,1465,118
49.062,59.3,0,3.06,1535,136
49.275,64.9,0,3.06,1465,118
49.482,66.8,0,3.06,1473,120
49.723,70.2,0,3.06,1474,120
49.94,65.4,0,3.06,1474,120
50.128,61.8,0,-0.0,1503,128
50.384,61.2,0,-0.0,1495,126
50.569,33.2,0,-0.0,1503,128
50.787,114.1,0,-0.0,1570,145
51.0,121.8,0,-0.0,1498,126
51.209,122.5,0,-0.0,1478,121
51.45,122.1,0,-0.0,1488,124
51.655,106.4,0,-0.0,1479,122
51.897,107.9,0,-0.0,1538,137
52.106,55.1,0,-0.0,1511,130
52.339,58.6,0,-0.0,1496,126
52.551,73.1,0,-0.0,1471,120
52.726,85.8,0,-0.0,1452,115
52.979,105.3,0,-0.0,1453,115
53.172,113.8,0,-0.0,1450,114
53.377,103.4,0,-0.0,1437,111
53.641,53.4,0,-0.0,1497,126
53.815,49.6,0,-0.0,1500,127
54.045,30.7,0,-0.0,1503,128
54.257,98.2,0,-0.0,1561,143
54.471,107.9,0,-0.0,1470,119
54.726,109.8,0,-0.0,1468,119
54.905,112.7,0,-0.0,1473,120
55.177,112.0,0,-0.0,1482,122
55.327,112.6,0,-0.0,1481,122
55.595,113.0,0,-0.0,1481,122
55.751,111.9,0,-0.0,1474,120
55.969,112.8,0,-0.0,1496,126
56.198,111.5,0,-0.0,1480,122
56.404,112.7,0,-0.0,1484,123
56.654,110.8,0,-0.0,1482,122
56.852,113.1,0,-0.0,1492,125
57.063,111.6,0,-0.0,1485,123
57.281,109.7,0,-0.0,1484,123
57.541,112.7,0,-0.0,1500,127
57.751,110.5,0,-0.0,1467,119
57.921,111.5,0,-0.0,1481,122
58.146,112.6,0,-0.0,1475,121
58.372,111.3,0,-0.0,1470,119
58.587,112.2,0,-0.0,1483,123
58.799,116.1,0,-0.0,1490,124
58.996,116.4,0,-0.0,1464,118
59.235,111.6,0,-0.0,1475,121
59.449,116.0,0,-0.0,1500,127
59.656,114.8,0,-0.0,1468,119
59.905,114.2,0,-0.0,1480,122
60.095,114.6,0,-0.0,1485,123
60.337,115.0,0,-0.0,1480,122
60.546,115.7,0,-0.0,1480,122
60.75,114.2,0,-0.0,1479,122
60.998,113.5,0,-0.0,1484,123
61.183,113.6,0,-0.0,1490,124
61.433,116.2,0,-0.0,1488,124
61.63,112.8,0,-0.0,1472,120
61.838,115.2,0,-0.0,1487,124
62.069,111.9,0,-0.0,1469,119
62.279,113.2,0,-0.0,1493,125
62.515,116.4,0,-0.0,1477,121
62.735,113.4,0,-0.0,1462,117
62.935,112.5,0,-0.0,1500,127
63.182,114.8,0,-0.0,1491,125
63.371,114.7,0,-0.0,1477,121
63.595,116.2,0,-0.0,1479,122
63.799,116.8,0,-0.0,1466,118
64.027,116.3,0,-0.0,1471,120
64.254,116.1,0,-0.0,1466,118
64.472,115.5,0,-0.0,1463,118
64.696,116.4,0,-0.0,1473,120
64.903,113.2,0,-0.0,1472,120
65.141,113.0,0,-0.0,1481,122
65.321,112.5,0,-0.0,1478,121
65.547,114.2,0,-0.0,1489,124
65.767,113.4,0,-0.0,1477,121
65.97,115.2,0,-0.0,1490,124
66.199,116.9,0,-0.0,1471,120
66.402,115.4,0,-0.0,1463,118
66.648,114.7,0,-0.0,1486,123
66.859,112.8,0,-0.0,1471,120
67.051,114.6,0,-0.0,1491,125
67.324,112.8,0,-0.0,1469,119
67.504,116.1,0,-0.0,1486,123
67.735,115.8,0,-0.0,1469,119
67.926,115.7,0,-0.0,1474,120
68.146,114.0,0,-0.0,1476,121
68.411,115.6,0,-0.0,1479,122
68.6,117.6,0,-0.0,1467,119
68.805,116.9,0,-0.0,1463,118
69.014,115.5,0,-0.0,1472,120
69.249,114.6,0,-0.0,1479,122
69.487,113.5,0,-0.0,1483,123
69.668,116.1,0,-0.0,1483,123
69.896,115.4,0,-0.0,1466,118
70.136,118.6,0,-0.0,1462,117
70.337,114.3,0,-0.0,1452,115
70.562,113.8,0,-0.0,1479,122
70.772,113.6,0,-0.0,1474,120
70.986,116.2,0,-0.0,1467,119
71.187,117.1,0,-0.0,1465,118
71.419,116.2,0,-0.0,1463,118
71.621,115.3,0,-0.0,1467,119
71.838,117.5,0,-0.0,1467,119
72.084,113.0,0,-0.0,1462,117
72.283,115.4,0,-0.0,1493,125
72.501,114.0,0,-0.0,1470,119
72.759,114.8,0,-0.0,1473,120
72.929,114.7,0,-0.0,1470,119
73.16,114.2,0,-0.0,1480,122
73.361,114.7,0,-0.0,1475,121
73.591,115.9,0,-0.0,1475,121
73.819,115.7,0,-0.0,1468,119
74.034,112.8,0,-0.0,1475,121
74.279,112.8,0,-0.0,1473,120
74.448,115.7,0,-0.0,1484,123
74.666,113.9,0,-0.0,1480,122
74.884,115.9,0,-0.0,1474,120
75.101,118.1,0,-0.0,1464,118
75.363,118.1,0,-0.0,1469,119
75.535,115.3,0,-0.0,1475,121
75.774,115.6,0,-0.0,1495,126
75.977,110.9,0,-0.0,1500,127
76.198,114.1,0,-0.0,1502,128
76.411,114.2,0,-0.0,1494,125
76.637,114.5,0,-0.0,1501,127
76.856,115.8,0,-0.0,1502,128
77.067,117.9,0,-0.0,1494,125
77.271,117.2,0,-0.0,1489,124
77.5,117.8,0,-0.0,1488,124
77.698,119.5,0,-0.0,1480,122
77.959,118.7,0,-0.0,1478,121
78.128,116.1,0,-0.0,1481,122
78.347,119.0,0,-0.0,1507,129
78.558,118.7,0,-0.0,1485,123
78.786,114.8,0,-0.0,1499,127
79.014,117.2,0,-0.0,1508,129
79.227,117.2,0,-0.0,1498,126
79.44,120.9,0,-0.0,1505,128
79.696,121.0,0,-0.0,1475,121
79.871,121.7,0,-0.0,1472,120
80.115,121.9,0,-0.0,1486,123
80.324,120.9,0,-0.0,1464,118
80.536,120.0,0,-0.0,1481,122
80.741,118.3,0,-0.0,1485,123
80.965,119.9,0,-0.0,1495,126
81.18,121.4,0,-0.0,1481,122
81.395,119.8,0,-0.0,1459,117
81.664,119.3,0,-0.0,1468,119
81.834,118.9,0,-0.0,1481,122
82.055,117.3,0,-0.0,1477,121
82.266,117.0,0,-0.0,1484,123
82.468,115.1,0,-0.0,1469,119
82.715,115.9,0,-0.0,1488,124
82.927,114.0,0,-0.0,1486,123
83.143,118.6,0,-0.0,1500,127
83.336,117.1,0,-0.0,1474,120
83.561,118.8,0,-0.0,1484,123
83.804,116.9,0,-0.0,1481,122
83.979,118.6,0,-0.0,1483,123
84.216,118.3,0,-0.0,1482,122
84.421,118.7,0,-0.0,1474,120
84.641,117.7,0,-0.0,1480,122
84.913,118.1,0,-0.0,1486,123
85.087,120.0,0,-0.0,1473,120
85.329,123.9,0,-0.0,1467,119
85.555,125.0,0,-0.0,1450,114
85.741,116.9,0,-0.0,1449,114
85.979,114.2,0,-0.0,1486,123
86.175,108.3,0,-0.0,1491,125
86.403,92.9,0,-0.0,1497,126
86.613,68.3,0,-0.0,1543,138
86.844,38.4,0,-0.0,1590,150
87.09,22.9,0,-0.0,1619,157
87.287,19.7,0,-0.0,1612,156
87.499,18.8,0,-0.0,1586,149
87.71,18.5,0,-0.0,1579,147
87.921,22.5,0,-0.0,1571,145
88.143,15.7,0,-0.0,1559,142
88.338,11.7,0,-0.0,1600,153
88.597,11.4,0,-0.0,1594,151
88.767,11.5,0,-0.0,1584,148
89.008,12.0,0,-0.0,1582,148
89.211,11.4,0,-0.0,1580,147
89.442,11.3,0,-0.0,1583,148
89.64,11.6,0,-0.0,1583,148
89.857,11.7,0,-0.0,1581,148
90.097,11.7,0,-0.0,1582,148
90.281,11.4,0,-0.0,1581,148
90.505,11.6,0,-0.0,1582,148
90.742,11.7,0,-3.06,1581,148
90.933,11.8,0,-60.0,1581,148
