# Kp=? Ki=? Kd=?
time_s,current_alt_cm,target_alt_cm,pid_thr_ibus,pid_thr_0_255
38.562,11.3,0,1622,158
38.778,11.4,0,1622,158
38.955,11.1,0,1622,158
39.21,11.2,0,1624,159
39.405,11.3,0,1623,158
39.628,11.5,0,1622,158
39.861,11.3,0,1622,158
40.043,11.3,0,1623,158
40.279,11.3,0,1622,158
40.473,11.2,0,1623,158
40.705,11.4,0,1623,158
40.91,11.1,0,1622,158
41.125,11.2,0,1624,159
41.335,11.2,0,1624,159
41.572,11.4,0,1623,158
41.768,11.1,0,1621,158
41.964,11.1,0,1624,159
42.181,11.2,0,1624,159
42.42,11.1,0,1623,158
42.603,11.1,0,1624,159
42.851,11.2,0,1624,159
43.057,11.0,0,1622,158
43.243,11.3,0,1623,158
43.49,11.2,0,1622,158
43.687,11.1,0,1623,158
43.92,11.1,0,1623,158
44.129,11.1,0,1623,158
