# Kp=? Ki=? Kd=?
time_s,current_alt_cm,target_alt_cm,vel_cmd_cm_s,pid_thr_ibus,pid_thr_0_255
24.264,52.2,0,-0.0,1568,144
24.475,46.2,0,-0.0,1577,147
24.721,42.0,0,-0.0,1584,148
24.906,37.9,0,-0.0,1568,144
25.173,36.0,0,-0.0,1570,145
25.34,36.6,0,-0.0,1568,144
25.566,37.7,0,-0.0,1559,142
25.768,38.9,0,-0.0,1558,142
26.001,39.7,0,18.12,1558,142
26.242,38.6,0,60.0,1559,142
26.429,38.6,0,60.0,1578,147
26.651,41.3,0,60.0,1580,147
26.869,44.3,0,60.0,1581,148
27.065,47.0,0,60.0,1579,147
27.31,51.2,0,60.0,1582,148
27.508,54.3,0,58.12,1574,146
27.741,57.0,0,57.65,1571,145
27.939,59.7,0,54.35,1585,149
28.182,62.7,0,52.47,1579,147
28.372,66.8,0,49.18,1578,147
28.604,69.6,0,48.24,1579,147
28.832,72.3,0,43.53,1577,147
29.024,73.1,0,-0.0,1577,147
29.258,77.1,0,-0.0,1550,140
29.47,74.4,0,-0.0,1539,137
29.67,68.9,0,-0.0,1556,141
29.92,64.1,0,-0.0,1573,146
30.095,58.0,0,-0.0,1579,147
30.32,52.9,0,-0.0,1575,146
30.54,47.9,0,-0.0,1576,146
30.767,43.7,0,-0.0,1582,148
31.025,40.7,0,-0.0,1570,145
31.188,36.7,0,-0.0,1572,145
31.445,34.4,0,-0.0,1577,147
31.641,35.1,0,-0.0,1576,146
31.838,36.9,0,-0.0,1563,143
32.06,38.6,0,-0.0,1558,142
32.262,39.6,0,-0.0,1557,142
32.504,40.5,0,-0.0,1562,143
32.698,40.1,0,-0.0,1559,142
32.92,39.1,0,-0.0,1566,144
33.13,38.9,0,-0.0,1568,144
33.334,38.7,0,-0.0,1565,144
33.568,38.4,0,-0.0,1566,144
33.784,37.8,0,-0.0,1565,144
34.004,37.2,0,-0.0,1566,144
34.197,37.1,0,-0.0,1568,144
34.435,37.7,0,-0.0,1568,144
34.667,38.0,0,-0.0,1562,143
