time_s,dx,dy,alt_mm
16.163,-6,1,92
16.223,-5,0,90
16.235,-7,-2,90
16.289,1,0,90
16.322,2,1,90
16.367,0,0,90
16.419,2,0,85
16.444,1,1,85
16.51,0,0,85
16.524,0,-1,85
16.571,1,-1,85
16.608,0,1,85
16.674,0,0,85
16.698,-1,-2,85
16.749,0,1,85
16.79,-1,0,85
16.828,-1,-1,85
16.857,-2,1,85
16.891,1,0,85
16.928,2,-1,85
16.983,1,0,85
17.02,0,1,85
17.07,0,-1,85
17.102,0,0,85
17.15,-2,3,85
17.197,2,-2,86
17.219,0,0,86
17.266,-2,3,86
17.323,0,-1,86
17.346,0,0,86
17.38,2,1,86
17.436,1,0,86
17.496,0,0,86
17.523,0,1,86
17.568,10,5,86
17.592,1,0,85
17.627,0,1,85
17.675,-3,-3,85
17.735,-1,-1,85
17.761,-1,1,85
17.811,0,0,85
17.833,0,-1,85
17.883,0,0,85
17.925,0,-1,85
17.975,0,-1,85
18.006,0,0,85
18.054,0,0,85
18.101,1,0,85
18.131,4,2,85
18.171,-4,-2,85
18.231,0,-1,85
18.258,0,1,85
18.28,-1,0,85
18.339,0,1,85
18.372,0,0,85
18.406,0,-1,85
18.451,2,0,85
18.495,7,2,85
18.542,0,-1,85
18.591,1,-1,85
18.625,3,6,87
18.671,-5,-21,87
18.694,-3,1,87
18.743,-2,1,87
18.781,-3,-2,87
18.821,-4,-1,88
18.881,-4,1,88
18.903,-2,-2,88
18.964,-3,0,88
18.986,-12,2,85
19.036,-1,-1,85
19.065,0,0,85
19.127,0,0,85
19.162,0,0,85
19.188,0,0,83
19.237,0,0,83
19.285,0,0,83
19.329,0,1,83
19.355,1,-1,83
19.438,0,0,82
19.438,-1,3,82
19.471,1,-2,82
19.538,0,2,82
19.564,-1,-2,82
19.614,0,0,83
19.648,-1,-1,83
19.696,0,0,83
19.721,0,2,83
19.761,0,0,83
19.799,0,0,84
19.846,0,-1,84
19.897,0,0,84
19.945,0,1,84
19.982,0,0,84
20.009,0,-1,82
20.061,0,0,82
20.087,0,0,82
20.145,0,0,82
20.179,0,0,82
20.204,0,1,83
20.273,0,-1,83
20.3,0,1,83
20.344,0,0,83
20.37,0,-1,83
20.427,-1,-1,84
20.476,1,1,84
20.499,0,1,84
20.535,0,-1,84
20.593,0,0,84
20.641,-1,-1,83
20.665,1,0,83
20.721,0,1,83
20.761,0,2,83
20.82,0,-1,84
20.841,0,-1,84
20.865,-1,-1,84
20.911,-1,0,84
20.958,2,1,84
20.99,-1,-1,85
21.051,0,0,85
21.084,1,2,85
21.137,-8,-7,85
21.161,1,2,85
21.217,1,0,85
21.242,0,-1,85
21.271,0,0,85
21.321,0,0,85
21.364,-2,3,85
21.414,0,1,84
21.457,1,0,84
21.491,-1,0,84
21.54,0,-1,84
21.574,0,-2,84
21.608,0,2,83
21.657,-1,0,83
21.699,0,-2,83
21.724,-3,2,83
21.775,1,-1,83
21.815,2,-1,85
21.861,2,1,85
21.907,-6,0,85
21.94,5,1,85
21.993,-1,2,85
22.016,-5,1,84
22.061,2,0,84
22.116,3,-2,84
22.157,1,0,84
22.196,-1,1,84
22.239,-1,0,84
22.278,-4,-3,84
22.327,-1,4,84
22.359,0,-1,84
22.384,0,0,84
22.42,2,-1,84
22.469,2,1,84
22.518,0,-2,84
22.574,1,-3,84
22.602,3,0,84
22.624,0,1,84
22.693,0,-1,84
22.718,-1,0,84
22.764,-1,1,84
22.825,2,0,84
22.838,-1,1,84
22.878,1,0,84
22.924,-1,3,84
22.968,0,0,84
22.996,0,0,85
23.051,0,0,85
23.086,1,0,85
23.114,0,0,85
23.186,-1,0,85
23.208,1,0,85
23.253,0,0,85
23.31,-3,1,85
23.337,3,-1,85
23.362,0,0,85
23.439,1,-2,86
23.466,0,-1,86
23.5,0,0,86
23.535,0,-1,86
23.589,0,1,86
23.614,0,-1,85
23.671,6,3,85
23.693,-1,-3,85
23.752,-2,-1,85
23.777,1,4,85
23.819,-9,-3,84
23.862,-2,0,84
23.907,-4,-1,84
23.954,-11,-2,84
23.987,-4,-2,84
24.026,-8,0,84
24.084,-6,-2,84
24.109,-2,2,84
24.164,1,1,84
24.188,0,-2,84
24.233,0,0,84
24.277,0,2,84
24.313,0,-2,84
24.351,-1,5,84
24.417,-9,-6,82
24.441,-3,-1,82
24.477,3,0,82
24.521,3,1,82
24.579,2,0,82
24.605,12,7,83
24.644,2,0,83
24.677,2,1,83
24.735,-1,-3,83
24.783,0,2,83
24.806,-1,0,82
24.86,1,-2,82
24.889,2,0,82
24.926,12,-2,82
24.976,1,-5,82
25.017,1,4,86
25.056,18,0,86
25.093,-9,3,86
25.139,-10,4,86
25.173,3,0,86
25.22,1,0,87
25.267,0,1,87
25.289,0,1,87
25.35,1,0,87
25.384,-1,1,87
25.432,-5,0,89
25.464,-6,0,89
25.516,1,-3,89
25.551,-3,1,89
25.597,-14,1,89
25.624,-15,-6,88
25.67,-12,-4,88
25.701,-10,1,88
25.76,-12,3,88
25.814,-8,-1,87
25.839,-8,0,87
25.893,-3,-4,87
25.915,-22,6,87
25.958,5,-2,87
26.017,3,-4,86
26.058,2,1,86
26.079,-1,0,86
26.127,-9,5,86
26.149,-4,5,86
26.202,3,-2,88
26.247,17,-5,88
26.275,17,-15,88
26.323,11,-2,88
26.371,2,0,88
26.396,2,0,85
26.455,-1,-2,85
26.514,11,-6,85
26.526,-3,-1,85
26.573,-2,0,85
26.606,0,1,83
26.66,-1,0,83
26.686,0,0,83
26.738,-1,-1,83
26.762,-5,0,83
26.812,-6,1,83
26.866,0,-2,83
26.9,-2,1,83
26.937,-1,-3,83
26.972,3,1,83
27.012,-2,3,83
27.07,-1,-2,83
27.092,0,-1,83
27.156,-5,-2,83
27.181,-7,0,83
27.218,1,-1,82
27.28,-2,-1,82
27.305,10,3,82
27.35,24,3,82
27.405,21,3,82
27.431,9,3,86
27.478,0,-2,86
27.501,-6,2,86
27.549,-3,-2,86
27.586,-8,2,86
27.631,-1,15,86
27.673,3,-5,86
27.722,-2,4,86
27.769,2,-3,86
27.802,-8,-4,86
27.846,-2,4,86
27.87,-17,10,86
27.928,3,-8,86
27.961,-11,10,86
28.012,-14,11,86
28.061,-11,11,86
28.088,-10,6,86
28.132,4,-5,86
28.159,3,2,86
28.215,2,-2,87
28.248,-2,2,87
28.283,-2,1,87
28.331,4,1,87
28.366,0,0,87
28.425,0,-1,86
28.447,0,0,86
28.5,-2,-2,86
28.536,2,-1,86
28.58,3,2,86
28.618,4,2,86
28.655,-1,1,86
28.699,2,2,86
28.731,4,-2,86
28.776,2,2,86
28.826,0,-3,88
28.859,0,0,88
28.908,0,-2,88
28.935,-1,-1,88
28.981,-1,0,88
29.017,3,5,87
29.078,0,1,87
29.113,0,1,87
29.139,-7,-5,87
29.185,2,3,87
29.236,4,3,87
29.271,1,-1,87
29.322,1,0,87
29.346,0,-1,87
29.394,0,0,88
29.443,-1,2,88
29.472,0,-2,88
29.533,10,-9,88
29.557,1,1,88
29.621,-3,4,88
29.656,-1,-1,88
29.677,0,-1,88
29.717,1,2,88
29.766,-2,-3,88
29.805,4,3,88
29.863,-4,-1,88
29.874,0,1,88
29.95,1,-1,88
29.97,-1,0,88
30.031,0,0,87
30.053,0,-1,87
30.086,0,-2,87
30.138,-5,-5,87
30.173,-4,-4,87
30.215,0,-1,85
30.278,-6,-5,85
30.301,-1,0,85
30.349,-1,0,85
30.371,2,11,85
30.43,7,-16,83
30.477,4,-15,83
30.5,4,-18,83
30.557,-1,0,83
30.593,12,-18,83
30.619,4,-14,81
30.678,2,-1,81
30.703,9,-14,81
30.753,-5,0,81
30.808,0,3,81
30.819,-3,2,82
30.872,1,1,82
30.928,9,1,82
30.964,12,2,82
30.988,-5,0,82
31.035,-2,-5,83
31.082,-3,0,83
31.117,-2,-1,83
31.168,3,2,83
31.191,-4,-2,83
31.241,3,-1,83
31.277,0,3,83
31.312,1,0,83
31.37,6,3,83
31.442,9,2,83
31.453,3,1,83
31.479,7,-1,83
31.542,3,-2,83
31.567,5,0,83
31.612,4,19,104
31.638,11,23,104
31.696,9,23,104
31.729,1,-5,104
31.789,3,0,104
31.837,4,35,132
31.865,-1,-6,132
31.891,-2,7,132
31.935,-6,20,132
31.97,3,-8,132
32.005,-4,1,153
32.063,-3,2,153
32.109,-2,19,153
32.137,-4,17,153
32.184,6,-7,153
32.251,0,1,170
32.275,1,-10,170
32.298,-3,-9,170
32.366,-2,-5,170
32.39,1,0,170
32.423,1,3,168
32.479,-2,-3,168
32.517,-8,7,168
32.568,-2,-1,168
32.598,1,-4,168
32.636,-2,1,152
32.672,-17,-1,152
32.718,3,-2,152
32.762,-20,0,152
32.785,0,-3,129
32.833,-5,-4,129
32.88,-8,0,129
32.929,-1,-3,129
32.971,2,-2,129
33.003,-5,8,105
33.038,-6,23,105
33.092,1,0,105
33.118,-1,-4,105
33.166,-4,0,105
33.217,11,4,88
33.249,1,37,88
33.331,-2,0,88
33.331,-1,1,88
33.38,0,19,88
33.409,1,2,88
33.458,-11,-1,88
33.504,-9,1,88
33.527,-1,34,88
33.573,1,1,88
33.644,1,0,105
33.656,18,-6,105
33.704,-7,-3,105
33.763,9,-1,105
33.788,0,2,105
33.838,1,2,125
33.859,0,0,125
33.892,-8,2,125
33.955,-1,0,125
33.979,-3,1,125
34.029,-11,-2,149
34.078,11,-5,149
34.107,5,-2,149
34.146,14,-3,149
34.179,2,-1,149
34.226,0,-2,162
34.27,12,-2,162
34.324,-6,0,162
34.343,0,1,162
34.399,0,-1,162
34.461,2,0,170
34.472,0,-1,170
34.515,-2,1,170
34.556,0,0,170
34.595,-2,0,166
34.643,-11,3,166
34.688,-3,4,166
34.721,0,-5,166
34.78,8,-14,166
34.801,-1,-5,151
34.836,-11,-13,151
34.899,-3,15,151
34.927,-1,7,151
34.976,-11,-6,151
35.002,-11,-20,134
35.061,0,3,134
35.097,-4,-3,134
35.153,-21,2,134
35.176,-18,-5,134
35.226,-9,-1,113
35.257,-12,1,113
35.291,8,0,113
35.347,-6,0,113
35.372,-6,3,113
35.418,4,-5,93
35.469,10,35,93
35.498,1,37,93
35.557,-3,-3,93
35.603,-1,5,93
35.624,-1,-1,88
35.671,6,1,88
35.728,1,1,88
35.754,17,18,88
35.776,-1,4,88
35.837,-1,-1,95
35.858,8,40,95
35.906,0,3,95
35.944,15,5,95
35.983,14,6,95
36.03,0,0,116
36.076,18,2,116
36.11,1,0,116
36.177,-19,1,116
36.201,4,0,116
36.266,12,2,147
36.317,7,0,147
36.342,6,7,147
36.354,8,1,147
36.406,0,3,167
36.458,-1,-5,167
36.483,-8,1,167
36.539,-3,-4,167
36.562,-26,-8,167
36.611,-5,2,175
36.663,-11,2,175
36.686,-5,5,175
36.724,-8,1,175
36.766,-9,3,175
36.816,-13,1,175
36.863,-1,8,175
36.889,-10,-4,175
36.947,-2,-1,175
36.976,-1,-1,175
37.018,-1,2,166
37.053,-13,-7,166
37.111,5,2,166
37.15,-1,0,166
37.175,-4,-2,166
37.234,-8,-2,148
37.281,-13,-1,148
37.313,1,-3,148
37.336,12,7,148
37.388,11,1,148
37.438,31,13,124
37.46,10,3,124
37.521,22,-21,124
37.546,16,-2,124
37.594,7,-3,124
37.651,1,0,103
37.665,35,1,103
37.721,18,-2,103
37.755,14,0,103
37.792,17,-2,103
37.839,49,-9,100
37.873,21,-5,100
37.911,33,-7,100
37.958,30,-9,100
38.004,3,-5,100
38.052,8,1,115
38.089,0,0,115
38.123,-8,2,115
38.171,-1,5,115
38.241,-8,20,118
38.254,-10,11,118
38.279,11,-6,118
38.326,3,-6,118
38.387,-3,2,118
38.41,-15,3,110
38.467,-20,6,110
38.483,-21,0,110
38.549,-16,0,110
38.58,-7,0,110
38.614,-16,-6,107
38.651,-17,3,107
38.7,-13,-2,107
38.757,-13,-6,107
38.781,-2,-1,107
38.836,-9,5,104
38.857,-4,3,104
38.905,8,-6,104
38.95,14,-3,104
38.985,5,-1,104
39.025,5,-6,106
39.057,1,0,106
39.109,4,-1,106
39.143,0,-1,106
39.178,16,-5,106
39.242,2,-1,109
39.269,0,0,109
39.302,5,3,109
39.346,5,-4,109
39.406,4,1,109
39.439,-1,2,104
39.486,-2,-3,104
39.522,0,-3,104
39.571,0,5,104
39.595,1,-4,104
39.651,-5,-3,99
39.679,8,-25,99
39.728,-1,-5,99
39.754,-2,7,99
39.809,-4,-3,94
39.842,-8,0,94
39.898,-2,0,94
39.922,6,1,94
39.971,-2,-4,94
40.005,-1,1,91
40.042,14,1,91
40.105,29,-52,91
40.127,0,-33,91
40.168,14,-44,91
40.224,22,-19,119
40.246,23,-43,119
40.281,17,-39,119
40.345,-3,-42,119
40.38,2,-33,119
40.407,6,-24,171
