time_s,dx,dy,alt_mm
14.949,4,145,18
15.001,3,155,18
15.011,1,135,18
15.054,-3,163,19
15.095,-4,77,19
15.137,0,0,19
15.18,0,0,19
15.222,0,0,19
15.328,0,0,18
15.328,0,0,18
15.382,0,0,18
15.382,0,0,18
15.434,0,0,18
15.475,0,0,19
15.518,2,0,19
15.549,-20,-1,19
15.611,-16,-121,19
15.642,-7,-146,19
15.716,-8,-108,19
15.716,-9,-117,19
15.747,-9,-86,19
15.81,-10,-85,19
15.843,-6,-50,19
15.927,-3,-20,17
15.948,-1,4,17
15.979,2,41,17
16.0,2,54,17
16.052,3,86,17
16.106,3,101,18
16.117,1,115,18
16.169,0,95,18
16.2,0,96,18
16.263,1,63,18
16.335,-2,27,19
16.367,-1,5,19
16.367,19,-23,19
16.42,37,-29,19
16.441,56,-33,19
16.493,59,-23,19
16.514,88,-29,19
16.577,103,-29,19
16.598,100,-15,19
16.643,74,-7,19
16.738,12,-1,19
16.811,-1,0,19
16.811,-1,0,19
16.811,0,0,19
16.895,0,0,19
16.916,0,0,18
16.926,0,0,18
17.0,1,0,18
17.031,-1,1,18
17.093,-100,27,18
17.104,-162,-8,18
17.187,-138,0,18
17.197,-158,13,18
17.292,-173,12,18
17.292,-93,8,18
17.396,-84,18,17
17.479,93,10,17
17.499,75,-5,17
17.582,209,-34,17
17.677,269,-42,17
17.771,289,-35,18
17.955,19,0,18
18.009,-1,0,18
18.228,-479,17,17
18.291,-223,28,17
18.385,-136,20,17
18.51,34,31,16
18.541,66,2,16
18.573,101,-2,16
18.645,263,-16,16
18.749,272,-17,17
18.77,113,-13,17
18.811,113,-17,17
18.844,50,-9,17
18.906,3,-1,17
18.968,-1,0,18
19.019,0,0,18
19.019,0,0,18
19.071,0,0,18
19.092,1,1,18
19.145,0,-2,17
19.166,-41,6,17
19.218,-116,-1,17
19.249,-149,-21,17
19.312,-133,-23,17
19.333,-108,-5,17
19.384,-127,8,17
19.416,-115,10,17
19.447,-78,7,17
19.498,-77,8,17
19.551,-52,6,17
19.603,-19,4,17
19.634,0,3,17
19.655,30,-1,17
19.697,51,-5,17
19.77,95,-10,17
19.801,112,-17,17
19.822,108,-17,17
19.906,257,-32,17
19.927,127,-9,17
19.969,110,-8,17
20.021,94,-5,17
20.073,57,-3,17
20.094,39,0,17
20.135,15,11,17
20.178,-3,22,18
20.21,-24,22,18
20.251,-57,25,18
20.302,-83,23,18
20.344,-115,34,19
20.395,-117,22,19
20.426,-113,14,19
20.478,-125,9,19
20.499,-103,1,19
20.571,-76,0,18
20.582,-38,4,18
20.624,-2,5,18
20.665,31,7,18
20.705,46,1,18
20.789,76,-5,17
20.789,91,-13,17
