time_s,dx,dy,alt_mm
4.657,0,0,90
4.714,0,0,90
4.739,0,0,90
4.813,0,0,90
4.848,0,0,90
4.858,0,0,90
4.916,0,0,90
4.937,0,0,90
4.986,0,0,92
5.035,0,0,92
5.071,0,0,92
5.118,0,0,92
5.176,0,0,92
5.204,0,0,91
5.262,0,0,91
5.29,0,0,91
5.312,0,0,91
5.357,0,0,91
5.409,0,0,91
5.433,0,0,91
5.482,0,0,91
5.533,0,0,91
5.559,0,0,91
5.606,0,0,91
5.639,0,0,91
5.683,0,0,91
5.729,0,0,91
5.765,0,0,91
5.832,0,0,90
5.843,2,0,90
5.911,3,-1,90
5.922,2,0,90
5.992,0,0,90
6.012,-2,0,91
6.056,-4,0,91
6.111,1,1,91
6.135,-1,0,91
6.183,0,-1,91
6.213,1,0,90
6.262,-1,0,90
6.318,1,0,90
6.346,-2,2,90
6.381,0,0,91
6.455,0,0,91
6.468,0,0,91
6.517,0,-1,91
6.541,0,0,91
6.581,0,0,91
6.641,0,0,91
6.666,0,0,91
6.708,0,0,91
6.754,0,0,91
6.796,0,0,91
6.833,0,0,91
6.879,-1,0,91
6.902,0,0,91
6.947,2,1,91
7.006,-1,-1,91
7.03,0,0,91
7.092,0,0,91
7.111,0,0,91
7.156,0,0,91
7.195,0,1,91
7.243,0,0,91
7.291,0,0,91
7.323,0,-1,91
7.377,0,0,91
7.405,0,0,91
7.472,0,0,91
7.486,0,0,91
7.531,0,0,91
7.587,0,0,91
7.609,0,0,89
7.663,0,0,89
7.685,0,0,89
7.744,0,0,89
7.774,0,0,89
7.809,0,0,91
7.859,0,0,91
7.895,0,0,91
7.953,1,0,91
7.975,0,0,91
8.02,-1,0,92
8.078,0,0,92
8.1,0,0,92
8.152,0,0,92
8.176,0,0,91
8.233,0,0,91
8.306,0,0,91
8.319,0,0,91
8.355,0,0,91
8.384,0,0,89
8.43,0,1,89
8.469,0,-1,89
8.515,0,1,89
8.559,0,-1,89
8.594,0,0,90
8.653,0,0,90
8.675,0,0,90
8.713,0,0,90
8.795,0,0,90
8.795,0,0,91
8.839,0,0,91
8.886,0,0,91
8.92,0,0,91
8.985,0,0,91
8.996,0,0,90
9.044,0,0,90
9.095,0,0,90
9.129,0,0,90
9.193,0,0,90
9.21,0,0,90
9.25,0,0,90
9.304,0,1,90
9.321,0,-1,90
9.37,0,0,90
9.409,0,1,91
9.452,0,-1,91
9.492,0,0,91
9.539,0,0,91
9.597,0,0,91
9.619,0,0,91
9.659,0,0,91
9.709,0,0,91
9.741,0,0,91
9.825,0,1,91
9.825,0,-1,91
9.865,0,0,91
9.905,0,1,91
9.94,0,0,91
10.022,0,-1,92
10.022,0,0,92
10.06,0,0,92
10.104,0,0,92
10.148,0,0,92
10.198,0,0,91
10.239,0,0,91
10.274,0,0,91
10.31,0,0,91
10.35,0,0,91
10.398,0,0,90
10.441,0,0,90
10.479,0,0,90
10.514,0,0,90
10.562,0,0,90
10.599,0,0,92
10.64,0,1,92
10.692,0,-1,92
10.716,0,0,92
10.772,0,0,92
10.806,0,0,90
10.862,0,0,90
10.9,0,1,90
10.925,0,0,90
10.973,0,-1,90
11.009,0,1,90
11.055,0,0,90
11.087,0,0,90
11.131,0,-1,90
11.178,0,0,90
11.227,0,0,90
11.251,0,0,90
11.298,0,0,90
11.344,1,0,90
11.38,-1,0,90
11.421,0,0,90
11.464,0,0,90
11.499,0,1,90
11.542,0,-1,90
11.587,1,1,90
11.629,-1,0,90
11.668,0,0,90
11.706,0,0,90
11.747,0,0,90
11.791,0,0,90
11.828,1,0,90
11.88,-1,0,90
11.908,0,-1,90
11.949,0,0,90
12.005,0,0,91
12.028,0,0,91
12.078,0,0,91
12.115,0,1,91
12.151,0,-1,91
12.201,0,0,91
12.236,0,0,91
12.273,0,0,91
12.331,0,0,91
12.357,0,1,91
12.401,0,0,92
12.442,0,-1,92
12.495,1,0,92
12.531,-1,0,92
12.579,0,1,92
12.608,0,0,92
12.65,0,-1,92
12.687,0,0,92
12.734,0,0,92
12.771,0,0,92
12.808,0,0,91
12.85,0,0,91
12.896,0,0,91
12.936,0,0,91
12.978,0,1,91
13.012,0,0,91
13.065,0,1,91
13.097,0,-1,91
13.157,0,-1,91
13.19,1,0,90
13.226,0,0,90
13.269,-1,0,90
13.309,0,0,90
13.343,0,0,90
13.381,0,0,90
13.427,0,1,90
13.473,0,0,90
13.516,0,-1,90
13.567,0,1,90
13.594,0,-1,89
13.65,0,0,89
13.671,0,0,89
13.716,0,0,89
13.765,0,0,89
13.794,0,0,90
13.853,0,1,90
13.878,0,-1,90
13.931,0,1,90
13.966,0,0,90
14.016,0,-1,90
14.063,0,0,90
14.089,0,1,90
14.132,0,-1,90
14.178,0,1,90
14.21,0,0,90
14.257,0,0,90
14.295,0,-1,90
14.324,0,1,90
14.391,0,-1,90
14.417,0,1,91
14.469,0,0,91
14.497,0,0,91
14.531,0,0,91
14.576,0,-1,91
14.632,0,0,91
14.663,0,0,91
14.723,0,1,91
14.746,0,-1,91
14.796,0,0,91
14.818,0,1,91
14.874,0,-1,91
14.911,0,0,91
14.955,0,0,91
14.982,0,0,91
15.023,0,1,91
15.073,0,0,91
15.129,0,0,91
15.158,0,0,91
15.198,0,0,90
15.248,0,0,90
15.287,0,0,90
15.332,0,0,90
15.361,0,0,90
15.393,0,0,90
15.462,0,0,90
15.502,0,-1,90
15.521,0,0,90
15.569,0,0,90
15.606,0,0,91
15.65,0,0,91
15.699,1,1,91
15.72,-1,-1,91
15.767,0,0,91
15.81,1,1,89
15.861,-1,-1,89
15.891,0,1,89
15.948,0,0,89
15.977,0,0,89
16.012,0,0,90
16.063,0,0,90
16.102,0,0,90
16.139,0,0,90
16.171,0,0,90
16.221,0,-1,92
16.267,0,0,92
16.299,0,0,92
16.34,0,0,92
16.39,0,0,92
16.438,0,0,90
16.461,0,0,90
16.506,0,0,90
