time_s,dx,dy,alt_mm
10.9,-1,0,82
10.947,0,-1,82
11.008,0,0,82
11.024,0,1,82
11.074,0,1,82
11.134,0,-2,82
11.167,0,0,82
11.19,0,1,82
11.234,1,-1,82
11.277,-1,1,82
11.322,0,0,82
11.353,0,-1,82
11.403,0,0,82
11.471,0,0,82
11.483,0,0,82
11.515,1,0,82
11.585,-1,0,82
11.607,0,0,82
11.634,0,0,82
11.697,0,0,82
11.731,0,0,82
11.78,0,0,82
11.802,0,1,82
11.845,0,0,82
11.89,0,0,82
11.931,0,0,82
11.98,0,0,82
12.026,0,0,82
12.048,0,0,82
12.104,0,0,82
12.142,0,-1,82
12.175,0,1,82
12.228,0,0,82
12.265,1,-1,82
12.315,-1,1,82
12.338,0,-1,82
12.397,0,0,82
12.432,0,1,82
12.489,0,0,82
12.502,1,0,82
12.556,-1,0,82
12.583,0,0,82
12.62,0,-1,82
12.677,0,1,82
12.726,0,-1,82
12.75,0,0,82
12.791,0,1,82
12.856,0,0,82
12.877,0,0,82
12.925,0,0,82
12.957,0,0,82
13.009,1,0,82
13.031,-1,0,82
13.089,0,0,82
13.138,0,-1,82
13.162,0,1,82
13.217,0,0,82
13.239,0,0,81
13.287,0,0,81
13.344,0,0,81
13.364,0,-1,81
13.401,0,1,81
13.441,0,0,82
13.503,0,0,82
13.528,0,-1,82
13.585,0,1,82
13.607,0,-1,82
13.667,0,2,82
13.688,0,-1,82
13.731,0,0,82
13.794,0,0,82
13.817,0,-1,82
13.86,0,0,82
13.896,0,1,82
13.953,0,0,82
13.98,0,-1,82
14.03,0,1,82
14.067,0,0,83
14.104,0,-1,83
14.146,0,1,83
14.181,0,-1,83
14.237,0,0,83
14.285,0,0,83
14.308,0,1,83
14.372,0,0,83
14.396,0,0,83
14.429,0,0,82
14.474,0,-1,82
14.522,0,1,82
14.568,0,-1,82
14.59,0,0,82
14.635,0,0,82
14.685,0,1,82
14.709,0,0,82
14.764,0,0,82
14.801,0,0,82
14.852,0,0,83
14.888,0,0,83
14.936,0,-1,83
14.971,0,1,83
15.003,0,-1,83
15.052,0,0,82
15.088,0,0,82
15.129,0,0,82
15.167,0,1,82
15.211,0,-1,82
15.255,0,1,83
15.294,0,0,83
15.351,0,0,83
15.384,0,0,83
15.42,0,-1,83
15.465,0,1,82
15.488,0,0,82
15.544,0,0,82
15.597,0,0,82
15.61,0,0,82
15.667,0,0,82
15.716,0,0,82
15.743,0,0,82
15.792,0,0,82
15.818,0,0,82
15.869,0,0,81
15.92,1,0,81
15.942,-1,0,81
15.989,-1,-1,81
16.025,2,0,82
16.076,-1,1,82
16.144,0,0,82
16.172,0,0,82
16.195,0,0,82
16.24,0,0,81
16.273,0,0,81
16.325,0,0,81
16.349,0,0,81
16.406,0,-1,81
16.432,0,1,82
16.49,0,0,82
16.542,0,0,82
16.593,0,0,82
16.604,0,-1,82
16.648,0,0,82
16.683,0,0,82
16.719,0,1,82
16.759,0,-1,82
16.81,0,0,82
16.855,0,1,82
16.89,0,0,82
16.945,0,-1,82
16.969,0,0,82
17.026,1,0,82
17.066,-1,0,82
17.088,0,1,82
17.143,0,0,82
17.169,0,-1,82
17.219,0,1,82
17.254,0,0,82
17.312,0,0,82
17.352,0,-1,82
17.385,0,0,82
17.42,0,0,82
17.469,0,0,82
17.514,0,0,82
17.538,0,1,82
17.598,0,0,82
17.642,0,0,81
17.676,0,0,81
17.723,0,0,81
17.768,0,-1,81
17.792,0,0,81
17.823,0,1,82
17.882,0,-1,82
17.912,0,0,82
17.984,0,0,82
17.998,0,1,82
18.04,0,0,82
18.072,0,0,82
18.123,0,0,82
18.157,0,-1,82
18.201,0,0,82
18.25,0,0,82
18.297,1,0,82
18.329,-1,1,82
18.379,0,-1,82
18.402,0,1,82
18.455,0,0,82
18.478,0,0,82
18.527,0,-1,82
18.58,0,1,82
18.608,0,-1,82
18.655,-1,0,81
18.703,1,0,81
18.728,0,0,81
18.78,0,0,81
18.829,0,1,81
18.854,0,0,82
18.889,0,-1,82
18.943,0,0,82
18.992,0,0,82
19.027,0,0,82
19.081,0,0,83
19.106,0,0,83
19.152,0,1,83
19.179,0,0,83
19.239,0,-1,83
19.262,1,1,82
19.326,-1,0,82
19.351,0,-1,82
19.387,0,0,82
19.448,0,1,82
19.47,0,0,82
19.519,0,0,82
19.552,0,-1,82
19.592,0,1,82
19.624,0,0,82
19.688,0,0,82
19.721,1,0,82
19.747,-1,0,82
19.8,0,0,82
19.861,0,-1,82
19.878,0,0,82
19.94,-1,0,82
19.975,1,1,82
19.998,0,0,82
20.047,0,-1,83
20.08,0,1,83
20.127,0,-1,83
20.173,0,1,83
20.207,0,0,83
20.257,0,0,83
20.291,0,0,83
20.326,0,0,83
20.383,1,-1,83
20.415,-1,1,83
20.465,0,0,82
20.5,0,0,82
20.55,0,0,82
20.571,0,0,82
20.632,0,0,82
20.658,0,0,82
20.704,0,0,82
20.757,0,0,82
20.789,0,0,82
20.818,0,0,82
20.855,0,-1,82
20.909,0,1,82
20.962,0,0,82
20.983,0,0,82
21.04,0,0,82
21.061,0,0,82
21.115,0,0,82
21.152,-1,0,82
21.186,1,0,82
21.229,0,0,81
21.278,0,0,81
21.308,0,0,81
21.353,0,-1,81
21.413,0,0,81
21.434,0,1,82
21.479,0,0,82
21.511,0,0,82
21.561,0,0,82
21.606,0,-1,82
21.639,0,1,82
21.689,0,-1,82
21.714,0,0,82
21.769,0,0,82
21.817,0,0,82
21.856,0,0,82
21.879,-1,0,82
21.938,1,1,82
21.973,1,0,82
22.026,-2,0,82
22.05,1,0,82
22.11,0,0,82
22.139,0,0,82
22.174,0,-1,82
22.226,0,0,82
22.248,0,1,81
22.311,0,0,81
22.339,0,0,81
22.4,0,0,81
22.424,0,0,81
22.45,0,0,82
22.509,0,0,82
22.563,0,-1,82
22.587,0,0,82
22.62,0,0,82
22.684,0,0,82
22.71,0,0,82
22.741,0,0,82
22.796,0,1,82
22.842,0,0,82
22.868,0,0,82
22.924,0,0,82
22.948,0,0,82
23.009,0,-1,82
23.032,0,1,82
23.084,0,0,82
23.115,0,0,82
23.171,0,0,82
23.204,0,0,82
23.264,-1,0,81
23.277,1,0,81
23.314,0,0,81
23.363,0,0,81
23.401,0,0,81
23.442,0,0,82
23.496,0,0,82
23.525,0,0,82
23.575,0,0,82
23.601,0,0,82
